vm_id	Date & Time	Disk (GB)	Memory (GiB)	Number of CPU's	CPU Usage (%)	Memory Usage (%)	Disk Usage (%)
vm_4	2017-07-17T21:22+0000	100	4	1	0.99000001	4.923333168	0.99000001
vm_4	2017-07-17T21:27+0000	100	4	1	1.190000057	19.3920002	1.60686666
vm_4	2017-07-17T21:32+0000	100	4	1	0.99000001	4.590000153	2.107493133
vm_4	2017-07-17T21:37+0000	100	4	1	0.99000001	0.99000001	4.923333168
vm_4	2017-07-17T21:42+0000	100	4	1	0.99000001	1.389999986	19.3920002
vm_4	2017-07-17T21:47+0000	100	4	1	0.99000001	0.99000001	4.590000153
vm_4	2017-07-17T21:52+0000	100	4	1	0.99000001	0.99000001	0.99000001
vm_4	2017-07-17T21:57+0000	100	4	1	0.23133333	0.99000001	1.389999986
vm_4	2017-07-17T22:02+0000	100	4	1	0.233333334	1.190000057	0.99000001
vm_4	2017-07-17T22:07+0000	100	4	1	0.231999993	0.99000001	0.99000001
vm_4	2017-07-17T22:12+0000	100	4	1	0.252666652	0.99000001	0.99000001
vm_4	2017-07-17T22:17+0000	100	4	1	0.269333333	0.99000001	1.190000057
vm_4	2017-07-17T22:22+0000	100	4	1	0.246000007	0.99000001	0.99000001
vm_4	2017-07-17T22:27+0000	100	4	1	0.254000008	0.99000001	4.923333168
vm_4	2017-07-17T22:32+0000	100	4	1	0.261333346	0.99000001	19.3920002
vm_4	2017-07-17T22:37+0000	100	4	1	0.265333325	0.99000001	4.590000153
vm_4	2017-07-17T22:42+0000	100	4	1	0.266666681	0.99000001	0.99000001
vm_4	2017-07-17T22:47+0000	100	4	1	0.257333338	1.323333383	1.389999986
vm_4	2017-07-18T16:52+0000	100	4	1	91.21342	86.87645	86.87645
vm_4	2017-07-18T16:57+0000	100	4	1	89.2342	89.2342	89.2342
vm_4	2017-07-18T17:02+0000	100	4	1	75.1231	75.1231	75.1231
vm_4	2017-07-18T17:07+0000	100	4	1	87.12543	99.135243	99.135243
vm_4	2017-07-18T17:12+0000	100	4	1	90.125342	86.87645	86.87645
vm_4	2017-07-18T17:17+0000	100	4	1	67.845645	89.2342	89.2342
vm_4	2017-07-18T17:22+0000	100	4	1	99.135243	75.1231	75.1231
vm_4	2017-07-18T17:27+0000	100	4	1	86.87645	83.7432345	83.7432345
vm_4	2017-07-18T17:32+0000	100	4	1	97.86456	90.125342	90.125342
vm_4	2017-07-18T17:37+0000	100	4	1	83.7432345	87.12543	87.12543
vm_4	2017-07-18T17:42+0000	100	4	1	90.125342	90.125342	90.125342
vm_4	2017-07-18T17:47+0000	100	4	1	67.845645	67.845645	67.845645
vm_4	2017-07-18T17:52+0000	100	4	1	99.135243	99.135243	99.135243
vm_4	2017-07-18T17:57+0000	100	4	1	86.87645	86.87645	86.87645
vm_4	2017-07-18T18:02+0000	100	4	1	89.2342	90.125342	90.125342
vm_4	2017-07-18T18:07+0000	100	4	1	75.1231	75.1231	75.1231
vm_4	2017-07-18T18:12+0000	100	4	1	87.12543	87.12543	87.12543
vm_4	2017-07-18T18:17+0000	100	4	1	90.125342	90.125342	90.125342
vm_4	2017-07-18T18:22+0000	100	4	1	86.87645	67.845645	67.845645
vm_4	2017-07-18T18:27+0000	100	4	1	97.86456	99.135243	99.135243
vm_4	2017-07-18T18:32+0000	100	4	1	83.7432345	86.87645	86.87645
vm_4	2017-07-18T18:37+0000	100	4	1	90.125342	67.845645	86.87645
vm_4	2017-07-18T18:42+0000	100	4	1	87.12543	99.135243	89.2342
vm_4	2017-07-18T18:47+0000	100	4	1	90.125342	86.87645	75.1231
vm_4	2017-07-18T18:52+0000	100	4	1	67.845645	90.125342	87.12543
vm_4	2017-07-18T18:57+0000	100	4	1	99.135243	67.845645	90.125342
vm_4	2017-07-18T19:02+0000	100	4	1	86.87645	99.135243	86.87645
vm_4	2017-07-18T19:07+0000	100	4	1	90.125342	86.87645	97.86456
vm_4	2017-07-18T19:12+0000	100	4	1	67.845645	89.2342	83.7432345
vm_4	2017-07-18T19:17+0000	100	4	1	99.135243	75.1231	90.125342
vm_4	2017-07-18T19:22+0000	100	4	1	86.87645	97.86456	87.12543
vm_4	2017-07-18T19:27+0000	100	4	1	89.2342	83.7432345	90.125342
vm_4	2017-07-18T19:32+0000	100	4	1	75.1231	90.125342	67.845645
vm_4	2017-07-18T19:37+0000	100	4	1	99.135243	67.845645	99.135243
vm_4	2017-07-18T19:42+0000	100	4	1	86.87645	99.135243	86.87645
vm_4	2017-07-18T19:47+0000	100	4	1	89.2342	86.87645	90.125342
vm_4	2017-07-18T19:52+0000	100	4	1	75.1231	89.2342	67.845645
vm_4	2017-07-18T19:57+0000	100	4	1	0.249333337	0.99000001	0.99000001
vm_4	2017-07-18T20:02+0000	100	4	1	0.238666669	0.99000001	0.99000001
vm_4	2017-07-18T20:07+0000	100	4	1	0.240666673	0.99000001	0.99000001
vm_4	2017-07-18T20:12+0000	100	4	1	0.240666673	0.99000001	0.99000001
vm_4	2017-07-18T20:17+0000	100	4	1	0.99000001	1.190000057	1.190000057
vm_4	2017-07-18T20:22+0000	100	4	1	1.389999986	1.590000033	1.590000033
vm_4	2017-07-18T20:27+0000	100	4	1	0.99000001	0.99000001	0.99000001
vm_4	2017-07-18T20:32+0000	100	4	1	0.99000001	1.323333383	1.323333383
vm_4	2017-07-18T20:37+0000	100	4	1	0.99000001	4.923333168	4.923333168
vm_4	2017-07-18T20:42+0000	100	4	1	1.190000057	19.3920002	19.3920002
vm_4	2017-07-18T20:47+0000	100	4	1	1.190000057	4.590000153	4.590000153
vm_4	2017-07-18T20:52+0000	100	4	1	0.99000001	0.99000001	0.99000001
vm_4	2017-07-18T20:57+0000	100	4	1	0.99000001	1.389999986	1.389999986
vm_4	2017-07-18T21:02+0000	100	4	1	0.99000001	0.99000001	0.99000001
vm_4	2017-07-18T21:07+0000	100	4	1	0.99000001	0.99000001	0.99000001
vm_4	2017-07-18T21:12+0000	100	4	1	0.99000001	0.99000001	0.99000001
vm_4	2017-07-18T21:17+0000	100	4	1	0.99000001	1.190000057	1.190000057
vm_4	2017-07-18T21:22+0000	100	4	1	1.190000057	1.190000057	1.190000057
vm_4	2017-07-18T21:27+0000	100	4	1	0.99000001	0.99000001	0.99000001
vm_4	2017-07-18T21:32+0000	100	4	1	0.99000001	0.99000001	0.99000001
vm_4	2017-07-18T21:37+0000	100	4	1	0.99000001	0.99000001	0.99000001
vm_4	2017-07-18T21:42+0000	100	4	1	0.99000001	0.99000001	0.99000001
vm_4	2017-07-18T21:47+0000	100	4	1	0.99000001	0.99000001	0.99000001
vm_4	2017-07-18T21:52+0000	100	4	1	0.23133333	0.99000001	0.99000001
vm_4	2017-07-18T21:57+0000	100	4	1	0.233333334	1.190000057	0.23133333
vm_4	2017-07-18T22:02+0000	100	4	1	0.231999993	0.99000001	0.99000001
vm_4	2017-07-18T22:07+0000	100	4	1	0.252666652	0.99000001	0.99000001
vm_4	2017-07-18T22:12+0000	100	4	1	0.269333333	0.99000001	0.99000001
vm_4	2017-07-18T22:17+0000	100	4	1	0.246000007	0.99000001	0.99000001
vm_4	2017-07-18T22:22+0000	100	4	1	0.254000008	0.99000001	0.99000001
vm_4	2017-07-18T22:27+0000	100	4	1	0.261333346	0.99000001	0.99000001
vm_4	2017-07-18T22:32+0000	100	4	1	0.265333325	0.99000001	0.99000001
vm_4	2017-07-18T22:37+0000	100	4	1	0.266666681	0.99000001	0.99000001
vm_4	2017-07-18T22:42+0000	100	4	1	0.257333338	0.99000001	0.99000001
vm_4	2017-07-18T22:47+0000	100	4	1	0.257333338	0.99000001	0.99000001
vm_4	2017-07-19T16:52+0000	100	4	1	90.125342	89.2342	89.2342
vm_4	2017-07-19T16:57+0000	100	4	1	67.845645	75.1231	75.1231
vm_4	2017-07-19T17:02+0000	100	4	1	99.135243	83.7432345	83.7432345
vm_4	2017-07-19T17:07+0000	100	4	1	86.87645	90.125342	90.125342
vm_4	2017-07-19T17:12+0000	100	4	1	90.125342	87.12543	87.12543
vm_4	2017-07-19T17:17+0000	100	4	1	67.845645	90.125342	90.125342
vm_4	2017-07-19T17:22+0000	100	4	1	99.135243	67.845645	67.845645
vm_4	2017-07-19T17:27+0000	100	4	1	91.21342	99.135243	99.135243
vm_4	2017-07-19T17:32+0000	100	4	1	89.2342	86.87645	86.87645
vm_4	2017-07-19T17:37+0000	100	4	1	75.1231	90.125342	90.125342
vm_4	2017-07-19T17:42+0000	100	4	1	87.12543	75.1231	75.1231
vm_4	2017-07-19T17:47+0000	100	4	1	90.125342	87.12543	87.12543
vm_4	2017-07-19T17:52+0000	100	4	1	67.845645	90.125342	90.125342
vm_4	2017-07-19T17:57+0000	100	4	1	99.135243	67.845645	67.845645
vm_4	2017-07-19T18:02+0000	100	4	1	86.87645	99.135243	99.135243
vm_4	2017-07-19T18:07+0000	100	4	1	97.86456	86.87645	86.87645
vm_4	2017-07-19T18:12+0000	100	4	1	83.7432345	67.845645	67.845645
vm_4	2017-07-19T18:17+0000	100	4	1	90.125342	86.87645	86.87645
vm_4	2017-07-19T18:22+0000	100	4	1	67.845645	89.2342	67.845645
vm_4	2017-07-19T18:27+0000	100	4	1	99.135243	75.1231	99.135243
vm_4	2017-07-19T18:32+0000	100	4	1	86.87645	99.135243	86.87645
vm_4	2017-07-19T18:37+0000	100	4	1	90.125342	86.87645	90.125342
vm_4	2017-07-19T18:42+0000	100	4	1	75.1231	99.135243	75.1231
vm_4	2017-07-19T18:47+0000	100	4	1	87.12543	86.87645	87.12543
vm_4	2017-07-19T18:52+0000	100	4	1	90.125342	90.125342	90.125342
vm_4	2017-07-19T18:57+0000	100	4	1	67.845645	75.1231	67.845645
vm_4	2017-07-19T19:02+0000	100	4	1	99.135243	87.12543	99.135243
vm_4	2017-07-19T19:07+0000	100	4	1	86.87645	90.125342	86.87645
vm_4	2017-07-19T19:12+0000	100	4	1	67.845645	67.845645	67.845645
vm_4	2017-07-19T19:17+0000	100	4	1	99.135243	99.135243	99.135243
vm_4	2017-07-19T19:22+0000	100	4	1	75.1231	86.87645	75.1231
vm_4	2017-07-19T19:27+0000	100	4	1	99.135243	67.845645	99.135243
vm_4	2017-07-19T19:32+0000	100	4	1	86.87645	99.135243	86.87645
vm_4	2017-07-19T19:37+0000	100	4	1	89.2342	75.1231	89.2342
vm_4	2017-07-19T19:42+0000	100	4	1	75.1231	97.86456	75.1231
vm_4	2017-07-19T19:47+0000	100	4	1	83.7432345	83.7432345	83.7432345
vm_4	2017-07-19T19:52+0000	100	4	1	90.125342	90.125342	90.125342
vm_4	2017-07-19T19:57+0000	100	4	1	87.12543	67.845645	87.12543
vm_4	2017-07-19T20:02+0000	100	4	1	0.249333337	99.135243	99.135243
vm_4	2017-07-19T20:07+0000	100	4	1	0.238666669	0.233333334	0.233333334
vm_4	2017-07-19T20:12+0000	100	4	1	0.240666673	0.231999993	0.231999993
vm_4	2017-07-19T20:17+0000	100	4	1	0.240666673	0.252666652	0.252666652
vm_4	2017-07-19T20:22+0000	100	4	1	0.99000001	0.269333333	0.269333333
vm_4	2017-07-19T20:27+0000	100	4	1	1.389999986	0.246000007	0.246000007
vm_4	2017-07-19T20:32+0000	100	4	1	0.99000001	0.254000008	0.254000008
vm_4	2017-07-19T20:37+0000	100	4	1	0.99000001	0.261333346	0.261333346
vm_4	2017-07-19T20:42+0000	100	4	1	0.99000001	0.265333325	0.265333325
vm_4	2017-07-19T20:47+0000	100	4	1	1.190000057	0.99000001	0.99000001
vm_4	2017-07-19T20:52+0000	100	4	1	1.190000057	0.99000001	0.99000001
vm_4	2017-07-19T20:57+0000	100	4	1	0.99000001	0.99000001	0.99000001
vm_4	2017-07-19T21:02+0000	100	4	1	0.99000001	1.190000057	1.190000057
vm_4	2017-07-19T21:07+0000	100	4	1	0.99000001	1.590000033	1.590000033
vm_4	2017-07-19T21:12+0000	100	4	1	0.99000001	0.99000001	0.99000001
vm_4	2017-07-19T21:17+0000	100	4	1	0.99000001	1.323333383	1.323333383
vm_4	2017-07-19T21:22+0000	100	4	1	0.99000001	4.923333168	4.923333168
vm_4	2017-07-19T21:27+0000	100	4	1	1.190000057	19.3920002	19.3920002
vm_4	2017-07-19T21:32+0000	100	4	1	0.99000001	4.590000153	4.590000153
vm_4	2017-07-19T21:37+0000	100	4	1	0.99000001	0.99000001	0.99000001
vm_4	2017-07-19T21:42+0000	100	4	1	0.99000001	1.389999986	0.99000001
vm_4	2017-07-19T21:47+0000	100	4	1	0.99000001	0.99000001	0.99000001
vm_4	2017-07-19T21:52+0000	100	4	1	0.99000001	0.99000001	0.23133333
vm_4	2017-07-19T21:57+0000	100	4	1	0.23133333	0.99000001	0.233333334
vm_4	2017-07-19T22:02+0000	100	4	1	0.233333334	1.190000057	0.231999993
vm_4	2017-07-19T22:07+0000	100	4	1	0.231999993	0.99000001	0.252666652
vm_4	2017-07-19T22:12+0000	100	4	1	0.252666652	0.99000001	0.269333333
vm_4	2017-07-19T22:17+0000	100	4	1	0.269333333	0.99000001	0.246000007
vm_4	2017-07-19T22:22+0000	100	4	1	0.246000007	0.99000001	0.254000008
vm_4	2017-07-19T22:27+0000	100	4	1	0.254000008	0.99000001	0.261333346
vm_4	2017-07-19T22:32+0000	100	4	1	0.261333346	0.99000001	0.265333325
vm_4	2017-07-19T22:37+0000	100	4	1	0.265333325	0.99000001	0.266666681
vm_4	2017-07-19T22:42+0000	100	4	1	0.266666681	0.99000001	0.257333338
vm_4	2017-07-19T22:47+0000	100	4	1	0.257333338	1.323333383	1.323333383
